"ID";"ANYO_PROCESO";"COD_CARRERA";"COD_UNIVERSIDAD";"MODESTUDIOS1";"EXPERIENCIAPREVIA1";"EXPERIENCIAPREVIA4_1";"EXPERIENCIAPREVIA4_2";"EXPERIENCIAPREVIA4_3";"EXPERIENCIAPREVIA4_4";"EXPERIENCIAPREVIA4_5";"EXPERIENCIAPREVIA2";"EXPERIENCIAPREVIA3";"PRIMERA_GENERACION1";"PRIMERA_GENERACION2";"EXPERIENCIAPREVIA5_1";"EXPERIENCIAPREVIA5_2";"EXPERIENCIAPREVIA5_3";"EXPERIENCIAPREVIA5_4";"EXPERIENCIAPREVIA5_5";"EXPERIENCIAPREVIA5_6";"EXPERIENCIAPREVIA5_7";"EXPERIENCIAPREVIA5_8";"EXPERIENCIAPREVIA5_9";"EXPERIENCIAPREVIA5_10";"CCEA3_1";"CCEA3_2";"CCEA3_3";"CCEA3_4";"CCEA3_5";"CCEA3_6";"CCEA12_1";"CCEA12_2";"CCEA12_3";"CCEA12_4";"CCEA12_5";"CCEA12_6";"CCEA12_7";"CCEA12_8";"CCEA12_9";"CCEA12_10";"CCEA12_11";"CCEA8_1";"CCEA8_2";"CCEA8_3";"CCEA8_4";"CCEA8_5";"CCEA8_6";"CCEA9";"CCEA10";"CCEA6_1";"CCEA6_2";"CCEA6_3";"CCEA6_4";"CCEA6_5";"CCEA7_1_1";"CCEA7_1_3";"CCEA7_2"
"K6804072260";2025;42023;"42";1;5;9;9;9;9;9;0;0;0;1;3;2;0;0;3;3;0;3;2;3;3;3;3;2;2;0;3;2;2;3;2;3;3;1;3;3;0;1;0;0;0;0;0;3;3;3;3;3;3;3;1;0;2
"K0504092251";2025;30023;"30";1;5;9;9;9;9;9;0;0;0;1;2;2;2;2;3;3;1;3;2;3;3;3;3;3;1;0;3;2;3;3;3;3;3;3;2;3;3;1;1;0;0;0;0;3;5;3;3;3;3;3;1;1;2
"K7104072260";2025;12057;"12";1;5;9;9;9;9;9;0;0;0;1;2;1;1;2;3;3;1;3;2;3;3;3;2;2;2;1;1;2;2;3;3;2;2;3;1;2;1;0;1;0;0;0;0;3;4;3;3;3;3;3;2;1;2
"K0204082258";2025;43010;"43";4;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;2;3;3;2;3;3;3;3;1;2;2;2;1;3;3;2;2;3;2;2;3;1;1;0;0;0;0;3;4;3;3;3;2;1;1;0;2
"K3304082256";2025;42001;"42";1;5;9;9;9;9;9;0;0;0;2;1;2;2;2;0;3;2;0;3;3;2;3;0;1;2;0;3;0;3;3;3;3;3;3;3;0;3;1;0;1;0;0;0;4;5;0;3;3;3;3;2;0;1
"K6404082254";2025;12027;"12";1;5;9;9;9;9;9;0;0;0;1;2;2;1;3;2;3;2;3;2;3;3;2;3;3;3;1;2;3;1;1;1;3;3;2;3;3;3;1;1;1;0;0;0;2;3;3;3;3;3;3;2;0;2
"K2604092250";2025;13102;"13";5;5;9;9;9;9;9;0;0;1;0;2;3;1;1;3;3;1;2;1;1;3;3;2;2;1;1;3;2;1;2;3;3;3;3;2;3;2;1;1;1;0;0;0;3;4;3;3;3;3;2;1;1;1
"K9504072259";2025;11045;"11";1;5;9;9;9;9;9;0;0;0;1;2;2;0;0;2;3;2;2;0;3;3;3;2;2;0;0;3;2;1;1;1;3;1;2;1;1;2;1;1;0;0;0;0;3;2;3;2;3;3;2;2;0;2
"K2604082257";2025;40070;"40";1;5;9;9;9;9;9;0;0;0;1;2;3;1;0;3;3;2;2;1;0;2;3;2;2;2;0;3;2;3;2;3;3;2;3;2;2;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;1
"K5704082255";2025;11042;"11";1;5;9;9;9;9;9;0;0;0;1;3;0;0;2;3;3;2;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;2;3;3;2;3;1;1;1;0;0;0;4;4;3;2;3;3;3;2;1;1
"K8804082253";2025;12027;"12";6;5;9;9;9;9;9;0;0;0;3;2;1;0;0;1;3;2;3;2;3;2;3;2;2;1;2;1;2;1;2;0;2;3;0;1;3;2;1;1;0;1;0;0;3;3;3;3;3;3;3;1;0;1
"K8504072260";2025;44010;"44";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;3;3;2;3;3;3;3;2;2;1;3;3;3;3;3;3;2;3;3;2;3;1;1;1;0;0;0;3;4;3;3;3;3;3;1;0;2
"K1604082258";2025;44012;"44";1;5;9;9;9;9;9;0;0;0;1;3;3;1;3;3;3;2;3;2;3;3;3;3;3;3;1;3;3;3;3;3;3;2;3;2;3;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;1
"K5004082256";2025;43005;"43";1;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;1;1;0;0;0;0;4;4;3;3;3;3;3;1;2;2
"K8104082254";2025;42122;"42";1;5;9;9;9;9;9;0;0;0;1;0;0;1;0;3;3;1;2;3;3;3;3;0;2;0;0;0;0;2;3;3;0;3;3;3;0;0;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;1
"K1204092252";2025;12028;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;3;2;3;3;3;3;3;3;3;3;3;3;2;2;1;3;3;3;3;3;1;3;1;1;3;1;1;0;0;0;0;3;4;3;3;3;3;3;2;0;2
"K4304092250";2025;43013;"43";1;5;9;9;9;9;9;0;0;0;1;3;2;2;3;2;3;3;2;3;2;3;3;3;2;2;1;3;3;2;2;3;1;3;1;1;3;3;1;1;0;0;0;0;3;5;3;3;3;3;3;2;1;1
"K0904082259";2025;42001;"42";1;5;9;9;9;9;9;0;0;0;1;3;2;3;2;3;3;2;3;3;3;3;3;3;3;2;2;2;2;1;1;3;2;3;3;3;3;3;1;1;1;1;0;0;4;5;3;3;3;3;3;2;0;1
"K7104082255";2025;12014;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;1;3;3;2;3;3;3;3;2;3;3;2;3;3;3;3;1;2;2;2;2;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;2
"K9904072260";2025;12058;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;2;3;3;3;3;3;3;3;2;3;3;2;1;1;1;1;1;2;2;3;2;1;1;1;0;0;0;4;4;3;3;3;3;3;2;0;2
"K7604082255";2025;44043;"44";1;5;9;9;9;9;9;0;0;0;1;3;3;2;3;3;2;2;3;2;3;2;3;2;3;2;1;2;3;2;3;3;2;2;0;0;2;3;1;1;1;0;0;0;3;5;3;3;3;3;3;1;2;2
"K3804092251";2025;44013;"44";1;5;9;9;9;9;9;0;0;0;1;3;1;1;3;3;3;2;3;3;3;3;3;3;3;2;1;1;2;1;3;3;3;1;3;2;2;3;1;1;0;0;0;0;2;5;3;3;3;2;2;2;0;1
"K0404082260";2025;43010;"43";1;5;9;9;9;9;9;0;0;0;1;2;2;1;1;1;3;0;2;2;2;2;3;2;0;0;0;2;0;1;3;3;0;0;0;0;0;0;1;1;0;0;0;0;3;4;3;3;3;2;2;2;0;2
"K6604082256";2025;12021;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;2;2;3;3;1;3;3;3;3;3;3;2;2;1;3;2;1;3;3;1;3;3;3;3;1;1;1;1;0;0;0;3;4;3;3;3;2;3;2;2;2
"K2804092252";2025;12014;"12";1;5;9;9;9;9;9;0;0;0;1;2;2;2;3;3;3;3;2;3;3;3;3;3;3;2;2;3;3;2;3;3;3;3;3;3;3;3;1;1;1;0;0;0;3;5;3;2;3;3;3;2;0;2
"K3104092252";2025;42007;"42";1;5;9;9;9;9;9;0;0;0;1;3;3;2;3;3;3;1;2;3;3;3;3;3;2;1;1;3;3;3;3;3;2;1;2;2;2;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;1
"K6204092250";2025;11083;"11";1;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;1;3;3;1;3;3;3;3;3;3;3;3;1;1;1;0;0;0;4;5;3;3;3;3;3;2;0;2
"K2804082259";2025;11042;"11";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;2;2;3;3;3;2;3;3;2;1;3;3;2;3;3;3;3;3;2;3;3;1;1;0;0;0;0;4;5;3;3;3;3;3;2;0;2
"K9004082255";2025;42002;"42";1;5;9;9;9;9;9;0;0;0;1;2;1;0;2;3;3;2;2;2;1;3;3;2;2;1;0;3;3;1;2;1;3;3;3;3;3;2;1;1;0;0;0;0;3;5;3;3;3;3;2;2;0;1
"K2104092253";2025;43005;"43";1;5;9;9;9;9;9;0;0;0;3;2;2;2;3;3;3;1;2;2;2;3;3;2;2;1;1;2;3;1;2;2;2;3;2;2;3;3;1;1;1;0;0;0;3;3;3;3;3;3;3;2;0;1
"K5204092251";2025;12028;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;2;3;3;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;3;2;2;3;3;2;3;1;1;0;0;0;0;3;5;3;3;3;3;3;2;1;1
"K1804082260";2025;15131;"15";1;5;9;9;9;9;9;0;0;0;1;2;2;1;1;2;3;1;3;2;3;3;3;3;3;1;1;2;3;3;3;3;3;2;3;3;3;3;1;1;1;1;0;0;4;4;3;3;3;3;3;2;0;2
"K4904082258";2025;42001;"42";1;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;1;1;2;1;3;2;3;2;3;3;1;1;0;0;0;0;0;4;5;3;3;3;3;3;2;1;2
"K2104082260";2025;44008;"44";1;5;9;9;9;9;9;0;0;0;1;3;3;1;1;3;3;1;2;3;3;3;3;3;2;2;2;2;3;2;3;2;1;3;2;2;3;3;1;1;1;0;0;0;4;4;3;3;3;3;3;1;0;3
"K5204082258";2025;43025;"43";1;5;9;9;9;9;9;0;0;0;1;3;0;0;2;3;3;2;0;3;3;3;3;2;2;1;1;2;3;3;3;3;1;1;2;2;2;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;2
"K1404092254";2025;11055;"11";1;5;9;9;9;9;9;0;0;0;1;2;0;1;2;3;3;2;3;2;3;3;3;3;2;2;0;3;3;2;3;3;3;3;3;3;2;3;1;1;1;1;0;0;4;4;3;3;3;3;3;2;0;1
"K4504092252";2025;41026;"41";1;5;9;9;9;9;9;0;0;0;1;2;3;1;3;2;3;2;2;3;3;3;3;2;2;2;1;3;3;2;3;3;3;2;2;3;3;3;1;1;1;1;0;0;2;4;3;3;3;3;3;2;3;1
"K7604092250";2025;45036;"45";5;5;9;9;9;9;9;0;0;0;1;3;2;1;1;2;3;2;2;2;3;3;3;3;2;2;1;2;1;1;3;1;1;3;3;3;3;2;1;0;1;0;0;0;4;5;3;3;3;3;3;2;4;1
"K4204082259";2025;12039;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;1;1;3;3;2;2;2;3;2;3;2;2;2;1;2;3;2;2;3;2;2;3;2;3;3;1;1;1;0;0;0;3;4;3;2;3;3;3;2;0;1
"K3804092253";2025;12039;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;2;3;3;3;3;3;3;2;3;3;3;3;3;1;3;3;1;2;3;1;2;2;3;2;3;1;1;1;0;0;0;4;5;3;3;3;3;3;1;4;2
"K6904092251";2025;11078;"11";1;5;9;9;9;9;9;0;0;0;1;3;0;0;0;0;3;3;2;2;3;3;3;2;3;2;0;2;3;0;3;3;0;0;3;3;0;3;1;1;0;0;0;0;3;4;3;2;2;3;3;1;0;2
"K6604082258";2025;11042;"11";1;4;1;0;0;0;0;4;0;0;1;3;2;0;0;3;2;2;3;2;3;3;2;3;2;1;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;0;3;5;3;3;0;3;0;2;0;1
"K9704082256";2025;43007;"43";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;2;3;3;0;3;3;3;2;1;0;3;3;3;3;3;3;3;3;3;3;3;1;1;1;0;0;0;4;5;3;3;3;3;3;2;0;1
"K2804092254";2025;12014;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;2;0;3;3;2;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;1;1;0;0;0;0;4;4;3;3;3;3;3;2;0;1
"K6204092252";2025;12039;"12";1;5;9;9;9;9;9;0;0;0;1;2;1;2;1;3;3;2;2;2;3;3;3;3;3;2;2;3;3;3;3;3;3;3;3;3;3;3;1;1;0;0;0;0;3;3;3;3;3;3;3;1;1;2
"K9004082257";2025;15350;"15";1;5;9;9;9;9;9;0;0;0;2;2;2;0;0;3;2;2;3;3;3;3;3;2;1;2;1;3;3;0;3;3;3;3;2;0;3;2;1;1;0;0;0;0;4;3;3;3;2;2;3;2;2;2
"K2104092255";2025;12052;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;2;3;2;3;2;3;3;3;3;2;1;0;3;3;2;2;3;3;2;3;2;3;3;1;1;1;0;0;0;3;4;3;2;3;3;3;2;0;1
"K5204092253";2025;44006;"44";1;5;9;9;9;9;9;0;0;0;1;2;2;3;3;3;2;1;3;3;2;3;2;3;2;1;1;2;3;1;3;2;1;1;3;3;1;2;1;1;1;0;0;0;2;4;3;2;2;2;2;2;1;3
"K8304092251";2025;41028;"41";1;5;9;9;9;9;9;0;0;0;2;2;1;2;1;3;3;1;2;1;3;2;3;2;2;1;1;1;2;1;3;2;2;2;1;1;2;3;1;1;0;0;0;0;3;3;3;3;3;3;3;2;0;2
"K4904082260";2025;43015;"43";1;5;9;9;9;9;9;0;0;0;1;3;3;1;2;1;3;2;3;3;3;2;3;3;3;1;2;2;2;3;3;2;3;1;3;3;1;1;1;1;0;0;0;0;4;5;3;3;3;3;3;2;2;1
"K5504092253";2025;43020;"43";1;5;9;9;9;9;9;0;0;0;1;3;0;0;2;1;2;2;2;2;1;3;2;3;1;2;0;3;3;1;3;3;2;0;3;3;1;3;1;1;1;0;0;0;3;4;3;2;1;3;3;2;2;1
"K8304082258";2025;44021;"44";1;5;9;9;9;9;9;0;0;0;1;2;0;1;0;0;3;2;3;0;3;2;3;1;1;0;0;3;0;0;3;3;2;3;0;0;3;2;0;1;0;0;0;0;3;4;3;0;3;3;3;2;0;1
"K7604092252";2025;12039;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;2;2;3;3;3;2;3;1;2;3;1;1;1;0;0;0;4;4;3;3;3;3;3;1;4;1
"K7304082259";2025;11045;"11";1;5;9;9;9;9;9;0;0;0;1;3;1;1;2;2;3;1;3;2;3;3;3;3;3;1;1;3;3;1;3;3;2;1;3;2;2;2;1;1;0;0;0;0;4;4;3;3;3;3;3;2;0;2
"K0404092257";2025;43012;"43";1;5;9;9;9;9;9;0;0;0;1;3;2;1;0;2;3;1;1;2;3;3;3;2;1;1;0;3;3;1;1;2;3;0;3;0;0;3;1;1;1;0;0;0;3;4;1;3;0;3;3;2;0;1
"K1004102250";2025;15270;"15";1;5;9;9;9;9;9;0;0;0;1;3;3;2;3;3;3;3;3;3;3;3;3;2;2;1;1;3;3;2;3;3;2;3;3;3;3;3;1;1;1;0;0;0;4;4;3;3;3;3;3;2;0;2
"K6904092253";2025;12027;"12";1;3;1;0;0;0;0;4;0;0;1;2;2;1;2;3;3;2;3;2;2;3;3;3;3;3;1;2;3;2;3;2;2;1;2;2;2;3;1;1;0;0;0;0;3;3;3;3;3;3;3;2;1;2
"K6604082260";2025;44043;"44";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;2;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;2;3;3;3;3;1;1;1;0;0;0;4;4;3;2;3;3;3;2;0;1
"K2804092256";2025;12054;"12";1;5;9;9;9;9;9;0;0;0;1;0;1;0;0;0;3;2;2;0;1;2;3;1;2;1;0;1;3;0;1;0;0;0;1;0;0;2;1;1;0;0;0;0;2;3;3;3;3;3;1;2;0;1
"K0004092258";2025;42002;"42";1;5;9;9;9;9;9;0;0;0;1;3;2;0;2;2;2;1;2;0;3;3;2;3;2;0;0;3;3;2;3;1;1;2;0;0;2;3;1;1;0;0;0;0;4;4;3;3;2;3;2;2;0;1
"K3104092256";2025;12013;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;2;2;3;3;3;3;3;2;2;2;3;2;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;2
"K6204092254";2025;42001;"42";1;5;9;9;9;9;9;0;0;0;1;2;3;2;1;3;3;1;3;2;2;3;3;2;2;2;1;2;3;2;3;2;3;2;3;3;2;3;1;1;1;0;0;0;3;3;3;3;3;2;3;2;1;2
"K2104092257";2025;43013;"43";1;5;9;9;9;9;9;0;0;0;1;3;0;2;3;2;2;2;2;3;3;3;3;3;3;2;0;3;3;2;3;3;2;2;3;3;2;3;1;1;1;0;0;0;3;4;3;3;2;3;3;2;1;1
"K5204092255";2025;44019;"44";1;5;9;9;9;9;9;0;0;0;1;2;2;2;2;3;3;2;3;2;2;3;3;2;3;1;2;2;3;3;3;3;0;0;3;2;0;2;1;1;0;0;0;0;3;4;3;3;3;3;3;2;0;1
"K8304092253";2025;15271;"15";1;5;9;9;9;9;9;0;0;0;1;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;2;1;3;3;1;1;1;0;0;0;4;5;3;2;3;3;3;1;1;2
"K1404102251";2025;12046;"12";1;5;9;9;9;9;9;0;0;0;1;2;1;1;3;2;3;0;2;3;3;3;3;2;2;1;2;2;3;1;2;1;3;2;3;2;3;2;1;1;0;1;0;0;3;4;3;3;3;3;2;2;0;2
"K8604092253";2025;12033;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;3;3;3;3;2;3;3;3;2;3;3;3;3;2;3;1;1;1;1;2;3;1;2;3;3;1;1;0;0;0;0;3;3;3;3;3;3;3;2;1;1
"K1704102251";2025;12021;"12";1;5;9;9;9;9;9;0;0;0;1;2;2;1;0;3;3;0;3;3;3;3;3;3;3;3;3;3;2;0;0;0;2;3;3;3;3;3;1;0;1;0;0;0;4;4;3;3;3;3;3;1;0;3
"K8304082260";2025;12026;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;2;3;3;1;2;3;3;1;3;3;1;1;1;1;0;0;0;0;3;5;3;3;3;3;3;2;0;2
"K7604092254";2025;43039;"43";1;5;9;9;9;9;9;0;0;0;1;2;3;2;2;3;3;2;3;3;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;1;1;1;1;0;0;3;4;3;3;3;3;3;1;4;1
"K0704102252";2025;42002;"42";1;5;9;9;9;9;9;0;0;0;1;3;3;0;0;3;3;2;3;3;2;3;3;3;3;2;0;3;2;2;3;2;3;1;3;0;3;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;2
"K3804102250";2025;43025;"43";1;5;9;9;9;9;9;0;0;0;1;2;2;1;2;3;3;2;2;3;3;3;3;3;3;2;1;3;2;1;3;3;1;2;2;2;3;3;1;1;1;0;0;0;3;4;3;3;3;3;2;2;1;2
"K1004102252";2025;11042;"11";1;5;9;9;9;9;9;0;0;0;1;3;3;0;1;2;3;1;3;3;3;3;3;3;3;3;2;3;2;2;3;3;2;3;2;3;2;3;1;1;1;0;0;0;3;4;3;2;3;3;3;1;0;2
"K0704092259";2025;12021;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;3;2;3;2;1;3;3;3;3;1;3;2;1;1;2;3;3;3;3;1;3;3;3;1;3;1;1;1;0;0;0;3;5;3;3;3;0;3;1;0;1
"K3804092257";2025;11055;"11";1;5;9;9;9;9;9;0;0;0;1;3;0;0;1;0;2;0;0;0;2;3;3;2;0;0;0;3;3;0;2;2;3;0;2;0;0;0;1;1;0;0;0;0;3;4;3;0;3;3;3;2;0;1
"K0004102253";2025;12014;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;3;2;3;3;2;3;3;3;3;1;3;3;2;2;2;3;2;3;3;1;2;2;2;2;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;1;2
"K9704082260";2025;43010;"43";1;5;9;9;9;9;9;0;0;0;1;3;2;2;1;2;3;1;2;3;3;2;3;2;2;2;2;1;3;3;3;3;1;2;3;2;3;3;1;1;0;0;0;0;4;5;3;3;3;3;3;2;0;1
"K5904092256";2025;11042;"11";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;2;2;3;3;2;3;2;2;2;2;3;3;2;3;3;2;2;2;3;2;3;1;1;1;0;0;0;4;4;3;3;3;3;3;2;0;1
"K7504092255";2025;43013;"43";1;5;9;9;9;9;9;0;0;0;1;2;3;2;2;2;3;1;3;2;3;3;3;3;3;2;0;2;2;1;3;1;1;3;3;3;3;2;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;2
"K0304092260";2025;43005;"43";1;5;9;9;9;9;9;0;0;0;1;3;2;0;3;3;3;1;3;3;3;3;3;3;3;3;0;3;3;3;3;3;2;1;3;2;1;3;1;1;1;1;0;0;4;4;3;3;3;3;3;2;0;1
"K3404092258";2025;11060;"11";1;5;9;9;9;9;9;0;0;0;1;3;2;1;1;3;3;2;3;3;3;3;2;3;3;2;1;3;3;2;3;3;3;3;2;3;3;3;1;1;1;0;0;0;4;5;3;3;3;3;3;2;0;2
"K5804102250";2025;11083;"11";1;5;9;9;9;9;9;0;0;0;1;2;3;0;0;2;3;2;3;1;2;3;3;3;3;2;1;3;2;0;0;0;2;0;0;0;2;2;1;1;1;0;0;0;3;5;3;3;3;3;3;2;0;1
"K3004102252";2025;44043;"44";7;5;9;9;9;9;9;0;0;0;1;3;2;1;1;3;2;1;2;2;3;3;1;3;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;1;1;0;0;0;4;5;3;3;3;3;3;2;1;1
"K5804092257";2025;12027;"12";1;5;9;9;9;9;9;0;0;0;1;3;1;1;1;1;3;3;3;1;2;3;2;3;2;1;1;3;2;1;3;3;2;3;3;3;3;2;1;0;0;0;0;0;3;4;3;3;3;3;3;2;0;1
"K8904092255";2025;42001;"42";1;5;9;9;9;9;9;0;0;0;1;3;2;2;3;3;3;1;3;3;1;3;3;2;2;3;2;2;3;1;3;3;2;3;3;2;3;3;1;1;1;0;0;0;4;4;3;2;2;3;3;2;2;2
"K2004102253";2025;12028;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;1;2;2;3;1;3;3;3;2;3;3;2;1;0;3;3;2;3;3;3;0;2;1;3;3;1;1;0;0;0;0;3;3;3;3;3;3;3;2;0;2
"K1704092260";2025;12027;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;2;2;3;3;3;2;3;2;3;3;2;2;1;2;2;3;3;3;3;1;3;2;3;2;3;1;1;0;0;0;0;3;4;3;2;1;1;3;2;0;2
"K4804092258";2025;43012;"43";1;5;9;9;9;9;9;0;0;0;1;2;2;1;2;3;2;0;2;3;3;3;3;3;2;2;0;3;2;2;3;2;3;2;3;3;3;3;1;1;1;0;0;0;4;5;3;2;2;3;3;2;0;2
"K2004092260";2025;11042;"11";1;5;9;9;9;9;9;0;0;0;1;3;2;2;1;2;3;2;3;3;3;2;2;3;3;1;3;3;3;1;2;2;2;3;3;3;3;2;1;1;0;0;0;0;4;5;3;3;3;3;2;2;1;2
"K5104092258";2025;11042;"11";1;5;9;9;9;9;9;0;0;0;1;2;2;2;0;0;3;1;2;3;3;2;3;2;2;1;0;2;2;2;2;2;0;0;2;0;2;0;1;1;1;0;0;0;4;4;1;1;0;1;2;2;0;2
"K4404102252";2025;12014;"12";1;5;9;9;9;9;9;0;0;0;1;2;2;1;1;2;3;2;3;3;3;3;3;2;2;1;1;3;2;3;2;3;2;3;1;1;3;1;0;1;0;0;0;0;4;4;3;3;3;3;3;2;0;1
"K7504102250";2025;43013;"43";5;5;9;9;9;9;9;0;0;0;1;3;3;3;2;2;3;2;3;3;3;3;3;3;3;2;1;3;3;2;3;2;3;3;3;3;3;3;1;1;1;1;0;0;3;4;3;2;2;3;3;1;1;1
"K4104092259";2025;12028;"12";5;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;2;3;3;3;2;3;2;2;1;2;1;2;1;2;3;3;2;3;1;1;2;1;0;0;0;0;0;3;4;3;1;3;3;2;2;4;1
"K0604102255";2025;12057;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;1;1;2;3;2;2;2;3;2;3;3;3;1;0;2;3;3;3;3;2;1;1;0;0;3;1;1;1;0;0;0;3;3;3;3;3;3;3;2;2;2
"K6804102251";2025;11042;"11";1;5;9;9;9;9;9;0;0;0;1;3;0;0;1;2;3;1;2;1;3;3;3;3;2;2;0;3;2;0;3;2;2;1;0;0;2;3;1;1;1;0;0;0;4;5;3;3;3;3;3;2;0;2
"K3404092260";2025;41067;"41";1;5;9;9;9;9;9;0;0;0;1;2;3;1;2;3;3;2;3;3;3;3;3;3;2;1;1;3;2;3;2;3;1;3;3;3;2;2;1;1;0;0;0;0;4;4;3;1;3;3;3;2;0;2
"K9604092256";2025;12057;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;0;0;4;4;3;3;3;3;3;2;1;2
"K2704102254";2025;44007;"44";1;5;9;9;9;9;9;0;0;0;1;3;3;2;3;3;3;2;3;3;3;3;3;3;3;3;1;2;2;2;2;3;3;3;3;2;3;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;1
"K3004102254";2025;12039;"12";1;5;9;9;9;9;9;0;0;0;1;2;1;0;0;0;3;2;3;2;3;3;3;2;3;2;2;0;3;0;2;1;0;2;0;0;3;3;1;0;1;0;0;0;3;3;3;3;3;3;3;2;2;2
"K6104102252";2025;43034;"43";1;5;9;9;9;9;9;0;0;0;1;3;2;1;1;3;3;2;3;3;3;2;3;3;3;2;1;3;1;3;3;3;3;2;3;3;3;3;1;1;1;0;0;0;4;4;3;3;3;3;3;2;0;1
"K9204102250";2025;44008;"44";1;5;9;9;9;9;9;0;0;0;2;0;3;2;0;3;3;3;3;2;3;2;3;2;3;1;0;3;2;1;3;2;2;3;0;0;3;3;1;1;0;0;0;0;3;5;3;3;1;3;3;2;0;1
"K5804092259";2025;12014;"12";1;5;9;9;9;9;9;0;0;0;1;2;1;0;3;2;2;1;2;2;3;3;3;2;2;2;0;3;2;0;3;2;2;0;2;3;1;2;1;1;1;0;0;0;4;4;3;3;3;3;3;2;0;2
"K2004102255";2025;12027;"12";1;5;9;9;9;9;9;0;0;0;1;3;3;3;3;3;3;2;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;0;0;4;4;3;3;3;3;3;2;1;1
"K8204102251";2025;43007;"43";1;5;9;9;9;9;9;0;0;0;1;3;2;2;1;2;3;1;3;2;3;3;2;3;2;1;1;3;3;2;2;2;0;2;1;2;3;2;1;1;1;0;0;0;3;4;3;3;3;3;3;1;0;3
"K4804092260";2025;42002;"42";1;5;9;9;9;9;9;0;0;0;1;2;2;1;1;3;3;1;3;3;3;3;3;3;2;0;0;3;3;0;3;3;3;2;3;3;2;3;1;1;0;0;0;0;3;4;3;3;3;3;3;2;0;2
"K7904092258";2025;12057;"12";1;5;9;9;9;9;9;0;0;0;1;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;2;3;2;2;3;3;1;1;1;1;0;0;4;5;3;3;3;3;3;1;2;1
"K5104092260";2025;11042;"11";1;5;9;9;9;9;9;0;0;0;1;3;1;2;2;3;3;1;2;2;3;3;3;2;2;1;1;2;2;2;3;2;1;2;3;3;2;3;1;1;1;0;0;0;4;4;3;3;2;1;3;2;2;3
