"ID";"ANYO_PROCESO";"COD_CARRERA";"COD_UNIVERSIDAD";"AUTOEFICACIA";"MOT_APRENDIZAJE";"MOT_DESEMPENO";"AUTORREGULACION"
"L4227622255";2025;41009;41;"1";"3";"1";"2"
"L2827622258";2025;37095;37;"2";"2";"3";"2"
"L7127622251";2025;30068;30;"3";"1";"1";"1"
"L1827622260";2025;34018;34;"2";"2";"3";"2"
"L3127622258";2025;11083;11;"2";"3";"3";"1"
"L4427622256";2025;13093;13;"3";"3";"1";"2"
"L1127622262";2025;25006;25;"1";"1";"1";"1"
"L3027622259";2025;12018;12;"2";"2";"1";"2"
"L3327622259";2025;29037;29;"2";"3";"3";"3"
"L7327622255";2025;12058;12;"2";"2";"2";"1"
"L8627622253";2025;32011;32;"2";"1";"2";"2"
"L4627622260";2025;12006;12;"1";"1";"2";"2"
"L8927622253";2025;36051;36;"2";"2";"2";"1"
"L6227622258";2025;41022;41;"2";"3";"2";"2"
"L4227622262";2025;51180;51;"1";"2";"2";"2"
"L6127622259";2025;55093;55;"1";"1";"1";"1"
"L6427622259";2025;51165;51;"1";"2";"2";"2"
"L9027622255";2025;19041;19;"2";"2";"1";"3"
"L0327632253";2025;55006;55;"3";"3";"3";"3"
"L1827632252";2025;50233;50;"1";"1";"3";"2"
"L0427632255";2025;47005;47;"1";"2";"2";"2"
"L0627632256";2025;41102;41;"1";"2";"3";"2"
"L7627622262";2025;14083;14;"3";"3";"3";"3"
"L2127632255";2025;49332;49;"2";"3";"2";"1"
"L3427632253";2025;17005;17;"1";"2";"3";"2"
"L9427622260";2025;53102;53;"2";"2";"1";"1"
"L3927632253";2025;38083;38;"1";"1";"3";"1"
"L5227632251";2025;49005;49;"2";"2";"3";"2"
"L3827632254";2025;39103;39;"2";"3";"3";"3"
"L5127632252";2025;15462;15;"2";"3";"1";"2"
"L9227622262";2025;55067;55;"1";"1";"2";"2"
"L5327632253";2025;55041;55;"2";"1";"1";"1"
"L6627632251";2025;22026;22;"3";"2";"2";"2"
"L4227632256";2025;11029;11;"1";"3";"1";"1"
"L4327632258";2025;47461;47;"2";"3";"2";"3"
"L2327632262";2025;35040;35;"3";"3";"3";"3"
"L4527632259";2025;14067;14;"2";"2";"2";"2"
"L9727632251";2025;50128;50;"3";"2";"2";"2"
"L7027632256";2025;14069;14;"1";"1";"1";"1"
"L7427632258";2025;34018;34;"1";"2";"2";"2"
"L5427632262";2025;56215;56;"2";"2";"3";"2"
"L1627642252";2025;41005;41;"1";"2";"1";"2"
"L8927632257";2025;56418;56;"2";"2";"3";"3"
"L0227642255";2025;35033;35;"1";"3";"3";"2"
"L1527642253";2025;19089;19;"2";"1";"1";"1"
"L7827632260";2025;56118;56;"1";"2";"2";"2"
"L9127632258";2025;29068;29;"2";"2";"1";"3"
"L1727642254";2025;38003;38;"2";"2";"2";"2"
"L7127632262";2025;17822;17;"1";"2";"2";"2"
"L2327642256";2025;13066;13;"1";"1";"1";"2"
"L3627642254";2025;27080;27;"2";"3";"3";"3"
"L3827642255";2025;25070;25;"3";"2";"1";"3"
"L2427642258";2025;56310;56;"2";"1";"2";"2"
"L3727642256";2025;50101;50;"3";"2";"2";"3"
"L5027642254";2025;41055;41;"1";"2";"1";"1"
"L5327642254";2025;52443;52;"1";"1";"1";"1"
"L6627642252";2025;42122;42;"3";"3";"3";"3"
"L2627642259";2025;38006;38;"3";"3";"3";"3"
"L3927642257";2025;55061;55;"2";"1";"1";"1"
"L7827642251";2025;30044;30;"1";"2";"2";"1"
"L4027642259";2025;27003;27;"2";"2";"3";"3"
"L8227642253";2025;41027;41;"3";"3";"3";"3"
"L4227642260";2025;50108;50;"1";"1";"2";"2"
"L5527642258";2025;41204;41;"1";"1";"2";"1"
"L9427642252";2025;45009;45;"2";"3";"3";"3"
"L8427642254";2025;53102;53;"3";"3";"3";"2"
"L9727642252";2025;27043;27;"2";"2";"2";"3"
"L5727642259";2025;39419;39;"1";"2";"2";"3"
"L0927652251";2025;40030;40;"2";"2";"2";"3"
"L5927642260";2025;12006;12;"2";"1";"3";"2"
"L1127652252";2025;41197;41;"1";"1";"2";"1"
"L7427642259";2025;19022;19;"2";"2";"3";"2"
"L1327652253";2025;15271;15;"3";"1";"2";"1"
"L1227652254";2025;41045;41;"2";"2";"3";"2"
"L6927642262";2025;46110;46;"1";"2";"2";"3"
"L4027652251";2025;12062;12;"1";"3";"3";"2"
"L1627652256";2025;11055;11;"1";"2";"3";"3"
"L4227652252";2025;15170;15;"3";"3";"3";"3"
"L0227652259";2025;18039;18;"1";"1";"2";"2"
"L5927652251";2025;32134;32;"2";"2";"1";"2"
"L0627652260";2025;30023;30;"3";"3";"2";"2"
"L3527652256";2025;49217;49;"2";"2";"2";"1"
"L4827652254";2025;38006;38;"1";"1";"2";"1"
"L2427652259";2025;32136;32;"2";"3";"1";"1"
"L1927652262";2025;27028;27;"2";"2";"2";"2"
"L7727652253";2025;45036;45;"1";"1";"1";"1"
"L9027652251";2025;11005;11;"2";"2";"2";"1"
"L6627652256";2025;37005;37;"2";"2";"1";"1"
"L6827652257";2025;16036;16;"2";"3";"2";"2"
"L0727662251";2025;51110;51;"1";"2";"3";"2"
"L2427662251";2025;23061;23;"1";"2";"2";"2"
"L7127652260";2025;35072;35;"2";"2";"1";"2"
"L8427652258";2025;35076;35;"1";"2";"3";"2"
"L1327662254";2025;19076;19;"2";"3";"1";"2"
"L2627662252";2025;58113;58;"2";"1";"2";"2"
"L9927652257";2025;53401;53;"2";"3";"1";"2"
"L3827662251";2025;14063;14;"2";"3";"2";"3"
"L8527652260";2025;23081;23;"2";"1";"2";"1"
"L9827652258";2025;41066;41;"2";"1";"1";"1"
"L4127662251";2025;22077;22;"2";"2";"2";"1"
"L0027662259";2025;11022;11;"2";"3";"2";"2"
"L8627652262";2025;17833;17;"2";"2";"2";"2"
"L0427662260";2025;56127;56;"2";"2";"3";"1"
"L5927662252";2025;45009;45;"3";"2";"3";"3"
"L0027662262";2025;13049;13;"1";"3";"3";"2"
"L5827662253";2025;39415;39;"3";"3";"2";"3"
"L1427662262";2025;23082;23;"1";"2";"3";"2"
"L7527662253";2025;43012;43;"1";"2";"2";"3"
"L9027662252";2025;35052;35;"2";"3";"3";"3"
"L7627662255";2025;14002;14;"3";"2";"2";"2"
"L9127662254";2025;13032;13;"1";"2";"2";"1"
"L1927672251";2025;30095;30;"2";"3";"1";"3"
"L8227662258";2025;55036;55;"3";"3";"1";"2"
"L2127672252";2025;14091;14;"2";"1";"2";"1"
"L6527662262";2025;44007;44;"";"1";"1";"2"
"L8427662259";2025;44043;44;"2";"3";"2";"3"
"L1027672255";2025;42021;42;"3";"2";"2";"2"
"L3827672252";2025;45035;45;"1";"1";"3";"2"
"L2427672255";2025;17838;17;"2";"2";"2";"2"
"L1527672258";2025;12008;12;"3";"3";"2";"3"
"L1727672259";2025;37018;37;"2";"2";"3";"1"
"L4327672255";2025;49304;49;"2";"2";"2";"2"
"L5627672253";2025;11037;11;"2";"3";"2";"2"
"L5827672254";2025;17015;17;"2";"2";"2";"3"
"L1227672262";2025;50121;50;"2";"2";"3";"2"
"L1527672262";2025;13087;13;"3";"2";"3";"2"
"L4727672257";2025;34019;34;"2";"1";"2";"1"
"L8627672251";2025;17034;17;"2";"2";"1";"2"
"L4627672258";2025;50129;50;"1";"2";"2";"2"
"L7427672255";2025;15270;15;"2";"1";"2";"2"
"L0027682251";2025;46501;46;"2";"1";"2";"2"
"L0327682251";2025;55042;55;"2";"1";"2";"1"
"L5027672260";2025;32007;32;"2";"3";"3";"3"
"L6327672258";2025;14104;14;"3";"2";"3";"1"
"L4327672262";2025;19086;19;"1";"2";"3";"3"
"L0427682253";2025;35056;35;"2";"3";"2";"2"
"L6727672260";2025;19036;19;"1";"2";"1";"2"
"L8027672258";2025;36030;36;"2";"1";"2";"2"
"L0827682255";2025;12027;12;"1";"";"2";"3"
"L9427672258";2025;25052;25;"2";"2";"1";"2"
"L3327682252";2025;17821;17;"2";"1";"1";"2"
"L4827682251";2025;11003;11;"2";"2";"1";"1"
"L4027682253";2025;21047;21;"2";"2";"3";"2"
"L5327682251";2025;46301;46;"1";"2";"2";"2"
"L0027682260";2025;13082;13;"2";"3";"3";"3"
"L1327682258";2025;25067;25;"1";"1";"1";"2"
"L1227682259";2025;51230;51;"3";"3";"3";"3"
"L2827682257";2025;11521;11;"1";"2";"2";"1"
"L2727682258";2025;13022;13;"1";"2";"2";"3"
"L4027682256";2025;49010;49;"2";"3";"2";"3"
"L1727682260";2025;34022;34;"2";"2";"3";"2"
"L4327682256";2025;22021;22;"3";"3";"2";"2"
"L5627682254";2025;18072;18;"3";"2";"2";"2"
"L5527682255";2025;41026;41;"1";"2";"3";"1"
"L8427682251";2025;11078;11;"";"3";"3";""
"L8327682252";2025;17036;17;"1";"2";"1";"2"
"L4627682259";2025;17085;17;"2";"3";"1";"2"
"L9827682251";2025;35056;35;"2";"2";"1";"2"
"L8727682254";2025;58019;58;"1";"1";"1";"1"
"L7627682257";2025;41058;41;"2";"2";"3";"3"
"L1527692251";2025;14006;14;"2";"2";"3";"3"
"L0427692254";2025;11045;11;"1";"3";"2";"1"
"L2927692251";2025;11040;11;"1";"2";"2";"3"
"L0527692256";2025;49103;49;"2";"3";"3";"3"
"L0427692257";2025;20086;20;"1";"2";"2";"1"
"L3327692253";2025;15440;15;"3";"2";"2";"2"
"L2427692256";2025;36079;36;"1";"2";"3";"2"
"L5027692252";2025;16036;16;"2";"2";"2";"3"
"L2327692257";2025;13057;13;"3";"3";"3";"3"
"L7927692251";2025;17084;17;"2";"2";"2";"2"
"L2927692260";2025;13088;13;"2";"1";"2";"2"
"L2527692262";2025;15171;15;"1";"3";"3";"2"
"L4427692259";2025;12039;12;"2";"1";"2";"1"
"L5727692257";2025;50128;50;"1";"1";"1";"1"
"L9727692253";2025;20011;20;"1";"3";"3";"2"
"L0027702253";2025;17825;17;"1";"2";"3";"2"
"L1327702251";2025;47201;47;"2";"2";"2";"2"
"L6027692260";2025;15180;15;"3";"2";"3";"2"
"L0127702255";2025;15300;15;"2";"1";"2";"2"
"L7727692260";2025;37092;37;"1";"2";"2";"2"
"L1527702255";2025;37040;37;"2";"3";"3";"3"
"L0527702257";2025;12027;12;"3";"3";"3";"3"
"L4427702251";2025;47461;47;"3";"2";"2";"2"
"L4327702252";2025;14083;14;"2";"3";"3";"2"
"L8427692262";2025;19045;19;"1";"1";"2";"1"
"L0927702259";2025;35077;35;"2";"2";"3";"3"
"L3527702255";2025;36051;36;"3";"3";"3";"3"
"L5127702253";2025;41165;41;"1";"2";"2";"1"
"L5027702254";2025;38005;38;"2";"1";"1";"1"
"L5327702254";2025;18061;18;"2";"2";"2";"2"
"L2627702259";2025;56224;56;"1";"1";"1";"2"
"L3927702257";2025;51210;51;"2";"2";"2";"2"
"L4027702259";2025;37013;37;"3";"2";"2";"3"
"L4327702259";2025;49327;49;"2";"2";"2";"3"
"L7127702256";2025;47491;47;"2";"3";"3";"3"
"L5727702259";2025;16039;16;"3";"1";"3";"2"
"L0927712251";2025;51173;51;"2";"3";"1";"3"
"L7127702259";2025;37054;37;"3";"3";"3";"3"
"L1327712253";2025;18073;18;"2";"3";"3";"3"
"L8627702258";2025;37040;37;"2";"2";"3";"2"
"L1227712254";2025;38174;38;"2";"3";"3";"1"
"L3427712254";2025;38083;38;"2";"2";"2";"2"
"L4827712254";2025;55099;55;"3";"2";"2";"2"
"L3427712257";2025;38339;38;"";"";"";"2"
"L3727712257";2025;40002;40;"2";"3";"1";"3"
"L5027712255";2025;11024;11;"1";"1";"1";"1"
"L6327712253";2025;49317;49;"2";"2";"3";"2"
"L7827712252";2025;30076;30;"2";"3";"1";"2"
"L7727712253";2025;16039;16;"2";"1";"2";"2"
"L7927712254";2025;56103;56;"2";"2";"3";"2"
"L5727712260";2025;29055;29;"2";"2";"2";"2"
"L7127712260";2025;29033;29;"2";"2";"1";"2"
"L6427712262";2025;12014;12;"3";"2";"2";"3"
"L2627722252";2025;39420;39;"1";"2";"3";"2"
"L6727712262";2025;32163;32;"2";"2";"3";"2"
"L9927712257";2025;56103;56;"1";"1";"2";"1"
"L1227722255";2025;53305;53;"2";"2";"2";"3"
"L2527722253";2025;19095;19;"2";"1";"3";"1"
"L4127722251";2025;50131;50;"2";"2";"2";"1"
"L0127722258";2025;21076;21;"2";"1";"2";"2"
"L2627722255";2025;30066;30;"3";"1";"1";"2"
"L3127722255";2025;13026;13;"3";"3";"3";"2"
"L3327722256";2025;47301;47;"2";"2";"2";"3"
"L4927722257";2025;16045;16;"1";"2";"2";"2"
"L4827722258";2025;56127;56;"3";"2";"2";"2"
"L3827722260";2025;12021;12;"1";"2";"2";"2"
"L5227722260";2025;13103;13;"1";"1";"3";"1"
"L8127722256";2025;25069;25;"1";"2";"2";"2"
"L0727732252";2025;39114;39;"2";"2";"1";"1"
"L6727722259";2025;41082;41;"3";"2";"1";"3"
"L0927732253";2025;12060;12;"1";"3";"3";"3"
"L6227722262";2025;22026;22;"2";"2";"3";"2"
"L9927722258";2025;11045;11;"2";"2";"2";"2"
"L7927722262";2025;37090;37;"1";"2";"1";"1"
"L4227732253";2025;13022;13;"2";"2";"1";"1"
"L5527732251";2025;35020;35;"2";"2";"3";"2"
"L0227732260";2025;50125;50;"2";"3";"3";"3"
"L1627732260";2025;55041;55;"2";"1";"1";"1"
"L7227732251";2025;43012;43;"2";"3";"3";"2"
"L3227732258";2025;17078;17;"";"1";"1";"1"
"L5827732254";2025;41055;41;"1";"1";"1";"1"
"L7127732252";2025;36079;36;"1";"2";"2";"2"
"L8627732251";2025;24013;24;"1";"2";"2";"2"
"L6227732256";2025;36012;36;"1";"1";"2";"1"
"L2927732262";2025;12014;12;"1";"1";"2";"1"
"L7727732255";2025;38080;38;"2";"2";"2";"2"
"L6327732258";2025;12028;12;"2";"1";"1";"1"
"L8927732254";2025;56127;56;"3";"1";"2";"2"
"L4327732262";2025;41071;41;"2";"3";"2";"3"
"L0527742252";2025;17034;17;"1";"1";"1";"2"
"L4627732262";2025;49212;49;"2";"2";"2";"3"
"L1927742252";2025;17082;17;"2";"2";"2";"2"
"L6027732262";2025;36031;36;"1";"2";"2";"2"
"L7927732259";2025;38163;38;"2";"2";"1";"2"
"L9527732257";2025;21076;21;"3";"2";"3";"2"
"L0827742255";2025;36010;36;"2";"1";"2";"3"
"L3427742251";2025;22021;22;"2";"2";"3";"3"
"L2227742255";2025;36077;36;"1";"2";"3";"2"
"L5327742251";2025;39403;39;"2";"1";"2";"1"
"L1527742259";2025;11045;11;"2";"2";"2";"2"
"L4127742255";2025;15160;15;"2";"2";"3";"2"
"L2727742258";2025;50102;50;"2";"3";"2";"3"
"L4327742256";2025;29028;29;"2";"2";"2";"2"
"L5527742255";2025;12089;12;"1";"2";"1";"1"
"L6827742253";2025;41129;41;"1";"1";"1";"1"
"L3127742260";2025;34006;34;"1";"2";"2";"2"
"L7027742254";2025;13074;13;"2";"2";"2";"2"
"L7327742254";2025;41111;41;"2";"2";"2";"3"
"L4527742260";2025;40090;40;"2";"1";"1";"1"
"L6127742258";2025;36009;36;"1";"1";"3";"3"
"L7427742256";2025;50129;50;"2";"1";"2";"2"
"L8927742255";2025;17831;17;"2";"2";"2";"2"
"L1527752251";2025;49219;49;"1";"2";"3";"1"
"L7527742258";2025;35090;35;"3";"3";"3";"3"
"L8827742256";2025;18046;18;"3";"3";"3";"3"
"L0127752254";2025;50928;50;"2";"3";"2";"3"
"L1427752252";2025;56508;56;"2";"2";"3";"3"
"L9127742256";2025;21047;21;"2";"1";"1";"1"
"L2927752251";2025;37068;37;"2";"2";"2";"2"
"L7627742260";2025;40073;40;"2";"3";"3";"3"
"L9227742258";2025;40090;40;"3";"2";"2";"1"
"L1827752254";2025;17839;17;"1";"1";"1";"1"
"L7227742262";2025;38172;38;"2";"2";"1";"2"
"L9127742259";2025;50510;50;"3";"3";"2";"3"
"L3727752254";2025;41127;41;"3";"3";"1";"3"
"L5027752252";2025;35007;35;"2";"1";"2";"2"
"L1027752259";2025;41090;41;"1";"1";"2";"1"
"L1327752259";2025;13046;13;"2";"3";"3";"2"
"L2627752257";2025;41066;41;"2";"2";"2";"1"
"L3927752255";2025;41102;41;"3";"2";"2";"2"
"L3827752256";2025;49206;49;"2";"3";"2";"3"
"L5127752254";2025;50807;50;"3";"3";"3";"2"
"L4127752256";2025;35005;35;"1";"1";"1";"1"
"L2927752260";2025;11045;11;"2";"3";"1";"3"
"L4227752258";2025;51100;51;"2";"3";"3";"3"
"L2227752262";2025;34027;34;"1";"1";"1";"2"
"L5427752257";2025;25017;25;"1";"2";"3";"1"
"L8527752254";2025;14006;14;"1";"2";"3";"2"
"L8727752255";2025;16098;16;"3";"2";"3";"2"
"L6027752260";2025;35056;35;"2";"1";"3";"1"
"L7327752258";2025;12025;12;"1";"2";"1";"2"
"L7227752259";2025;43018;43;"3";"2";"1";"2"
"L7527752259";2025;56110;56;"2";"1";"3";"2"
"L1427762253";2025;46303;46;"3";"3";"3";"3"
"L2727762251";2025;22056;22;"1";"1";"1";"1"
"L7727752260";2025;50502;50;"3";"2";"3";"2"
"L1527762255";2025;47151;47;"1";"3";"2";"2"
"L1827762255";2025;41207;41;"2";"2";"3";"2"
"L8427752262";2025;49110;49;"3";"3";"3";"3"
"L2227762256";2025;20050;20;"1";"3";"3";"3"
"L3527762254";2025;50101;50;"2";"2";"1";"2"
"L4827762252";2025;49206;49;"2";"2";"2";"3"
"L0827762259";2025;41060;41;"2";"2";"2";"2"
"L5027762253";2025;47201;47;"1";"2";"1";"1"
"L4927762254";2025;37061;37;"2";"2";"2";"3"
"L6227762252";2025;13072;13;"2";"3";"2";"2"
"L0327762262";2025;13006;13;"1";"1";"2";"1"
"L2527762259";2025;18072;18;"2";"2";"2";"2"
"L3827762257";2025;35040;35;"3";"3";"2";"3"
"L7727762251";2025;11028;11;"2";"1";"2";"1"
"L3727762258";2025;29076;29;"2";"1";"2";"2"
"L8027762254";2025;47151;47;"1";"2";"2";"1"
"L8327762254";2025;11001;11;"1";"1";"2";"1"
"L5627762259";2025;12027;12;"2";"2";"2";"1"
"L8227762255";2025;56525;56;"3";"3";"2";"3"
"L7127762258";2025;46306;46;"1";"2";"2";"2"
"L7327762259";2025;41099;41;"2";"1";"2";"3"
"L9927762255";2025;44007;44;"1";"1";"2";"2"
"L0027772257";2025;41068;41;"1";"2";"1";"2"
"L8627762260";2025;35007;35;"2";"2";"2";"2"
"L4227772251";2025;11040;11;"2";"2";"3";"2"
"L8227762262";2025;12039;12;"2";"2";"2";"2"
"L3227772255";2025;11042;11;"2";"3";"2";"3"
"L0527772260";2025;16036;16;"2";"1";"1";"1"
"L1827772258";2025;29066;29;"2";"2";"3";"2"
"L6027772252";2025;49110;49;"2";"3";"3";"3"
"L4927772255";2025;14002;14;"1";"2";"2";"1"
"L7527772251";2025;36081;36;"2";"3";"3";"2"
"L6127772254";2025;41216;41;"2";"2";"3";"2"
"L7427772252";2025;14034;14;"1";"2";"3";"2"
"L5127772256";2025;35057;35;"2";"2";"2";"1"
"L3727772259";2025;29077;29;"2";"3";"2";"3"
"L3927772260";2025;25044;25;"1";"1";"1";"2"
"L5227772258";2025;40040;40;"2";"2";"2";"1"
"L7827772254";2025;50233;50;"2";"1";"2";"1"
"L8027772255";2025;15131;15;"3";"3";"1";"2"
"L7927772256";2025;27021;27;"2";"2";"2";"3"
"L8227772256";2025;41212;41;"2";"1";"1";"2"
"L6327772262";2025;13007;13;"3";"3";"3";"3"
"L9827772257";2025;50130;50;"";"";"";"1"
"L9727772258";2025;34037;34;"2";"2";"1";"2"
"L1327782256";2025;29005;29;"2";"2";"2";"2"
"L1227782257";2025;49105;49;"1";"1";"2";"1"
"L5627782251";2025;32029;32;"2";"2";"2";"3"
"L5827782252";2025;55009;55;"3";"3";"3";"3"
"L5727782253";2025;13057;13;"1";"2";"3";"1"
"L7027782251";2025;19024;19;"2";"2";"1";"1"
"L4727782255";2025;56106;56;"2";"2";"1";"2"
"L6027782253";2025;49225;49;"1";"2";"1";"2"
"L2027782260";2025;29080;29;"2";"2";"2";"3"
"L7527782252";2025;51140;51;"2";"2";"1";"1"
"L3527782259";2025;55070;55;"1";"2";"2";"2"
"L4727782258";2025;16015;16;"2";"2";"2";"2"
"L7627782254";2025;16005;16;"2";"2";"2";"1"
"L3027782262";2025;17005;17;"1";"1";"3";"2"
"L6227782257";2025;12008;12;"1";"1";"2";"2"
"L8827782253";2025;38015;38;"1";"1";"1";"1"
"L6527782257";2025;47431;47;"1";"2";"2";"2"
"L7827782255";2025;13069;13;"1";"2";"2";"1"
"L6827782260";2025;22063;22;"1";"";"2";"2"
"L0627792255";2025;16101;16;"2";"2";"3";"2"
"L0927792255";2025;11036;11;"1";"2";"1";"2"
"L2227792253";2025;56314;56;"1";"1";"1";"1"
"L0827792256";2025;41045;41;"2";"2";"2";"2"
"L7827782262";2025;23047;23;"2";"2";"3";"2"
"L9427782262";2025;11045;11;"2";"2";"1";"2"
"L4327792254";2025;21033;21;"2";"2";"2";"1"
"L1627792259";2025;20098;20;"2";"2";"1";"3"
"L4227792255";2025;32164;32;"3";"3";"3";"2"
"L6827792251";2025;39114;39;"1";"1";"2";"1"
"L2827792258";2025;16067;16;"2";"1";"3";"1"
"L7127792251";2025;56117;56;"1";"2";"2";"2"
"L3127792258";2025;56110;56;"1";"1";"2";"1"
"L5727792254";2025;50110;50;"3";"3";"3";"3"
"L7027792252";2025;49014;49;"1";"3";"3";"3"
"L6027792257";2025;14063;14;"2";"1";"2";"2"
"L4627792260";2025;40002;40;"2";"2";"2";"1"
"L6227792258";2025;45001;45;"3";"2";"3";"2"
"L3027802251";2025;41059;41;"2";"2";"1";"2"
"L2027802253";2025;25003;25;"1";"1";"2";"1"
"L9327792258";2025;56210;56;"2";"1";"1";"2"
"L7327792262";2025;46401;46;"3";"1";"1";"1"
"L0827802257";2025;15103;15;"1";"3";"2";"1"
"L0027802260";2025;41095;41;"2";"2";"3";"3"
"L1327802258";2025;11030;11;"1";"2";"2";"2"
"L5427802253";2025;18079;18;"3";"3";"1";"3"
"L4027802256";2025;36031;36;"2";"2";"2";"2"
"L3027802258";2025;11524;11;"3";"1";"1";"1"
"L4327802256";2025;36079;36;"2";"1";"1";"1"
"L7127802253";2025;49205;49;"2";"2";"1";"2"
"L8327802252";2025;30007;30;"2";"2";"2";"1"
"L8627802252";2025;14083;14;"2";"2";"2";"3"
"L0127812251";2025;55028;55;"2";"1";"2";"2"
"L4827802260";2025;50127;50;"3";"3";"1";"3"
"L6327802259";2025;34029;34;"2";"2";"2";"2"
"L0227812253";2025;44007;44;"1";"1";"2";"1"
"L7527802258";2025;56104;56;"2";"2";"1";"1"
"L9127802256";2025;26094;26;"1";"1";"1";"2"
"L5827802262";2025;50128;50;"1";"3";"2";"2"
"L0327812255";2025;13058;13;"2";"3";"2";"2"
"L2927812251";2025;39414;39;"2";"2";"3";"2"
"L7927802260";2025;55079;55;"2";"2";"2";"1"
"L3127812252";2025;49011;49;"2";"2";"2";"1"
"L2027812255";2025;43013;43;"2";"2";"3";"2"
"L0627812258";2025;36031;36;"1";"2";"2";"2"
"L3727812254";2025;12006;12;"2";"3";"3";"3"
"L1027812259";2025;56215;56;"1";"2";"1";"2"
"L1227812260";2025;34006;34;"2";"2";"3";"2"
"L6427812252";2025;42002;42;"3";"3";"1";"3"
"L5427812254";2025;43013;43;"3";"1";"2";"2"
"L6927812253";2025;14032;14;"1";"2";"1";"3"
"L5427812257";2025;50121;50;"2";"2";"1";"2"
"L5727812257";2025;38172;38;"2";"3";"3";"2"
"L4327812260";2025;30068;30;"1";"3";"2";"1"
"L5627812258";2025;56222;56;"2";"1";"3";"1"
"L5827812259";2025;50233;50;"1";"3";"1";"1"
"L8427812255";2025;18046;18;"2";"3";"3";"3"
"L1327822251";2025;18067;18;"1";"3";"2";"3"
"L7327812258";2025;12009;12;"2";"1";"1";"2"
"L5627812262";2025;12039;12;"2";"2";"1";"2"
"L8927812262";2025;19060;19;"2";"1";"3";"1"
"L2127822257";2025;41213;41;"2";"2";"1";"2"
"L6327822251";2025;19048;19;"3";"3";"3";"3"
"L0327822262";2025;56616;56;"2";"3";"3";"2"
"L0627822262";2025;13077;13;"1";"2";"2";"1"
"L6427822253";2025;50125;50;"2";"3";"2";"3"
"L7727822251";2025;12042;12;"2";"2";"2";"3"
"L2427822260";2025;56218;56;"1";"2";"2";"2"
"L3927822259";2025;11522;11;"2";"3";"1";"3"
"L7827822253";2025;12050;12;"1";"2";"2";"1"
"L6827822255";2025;42021;42;"1";"1";"1";"2"
"L9627822252";2025;41000;41;"1";"1";"2";"1"
"L8227822255";2025;38162;38;"2";"2";"2";"2"
"L9727822254";2025;42002;42;"2";"2";"2";"2"
"L9927822255";2025;12100;12;"2";"3";"2";"2"
"L8527822258";2025;36021;36;"1";"1";"2";"2"
"L2427832252";2025;37097;37;"2";"2";"2";"3"
"L0027832257";2025;19090;19;"3";"2";"3";"3"
"L8927822260";2025;53305;53;"2";"1";"1";"2"
"L3227832255";2025;50107;50;"2";"2";"1";"1"
"L5827832251";2025;18093;18;"2";"";"3";"1"
"L6127832251";2025;16095;16;"3";"3";"3";"2"
"L2127832258";2025;46401;46;"2";"2";"2";"3"
"L2327832259";2025;11042;11;"1";"1";"2";"1"
"L3527832258";2025;25063;25;"2";"1";"2";"2"
"L7427832252";2025;14037;14;"2";"3";"3";"1"
"L5127832256";2025;12071;12;"1";"2";"3";"1"
"L6427832254";2025;14082;14;"3";"3";"3";"3"
"L7727832252";2025;11065;11;"2";"3";"3";"3"
"L5027832257";2025;16008;16;"2";"2";"3";"2"
"L6327832255";2025;11040;11;"2";"2";"2";"2"
"L7627832253";2025;15131;15;"2";"2";"2";"1"
"L7927832253";2025;18080;18;"2";"2";"1";"2"
"L7827832254";2025;34038;34;"2";"2";"3";"2"
"L3227832262";2025;12055;12;"1";"3";"3";"2"
"L3527832262";2025;11039;11;"2";"3";"3";"1"
"L5327832260";2025;11001;11;"2";"3";"";"3"
"L6627832258";2025;23065;23;"3";"2";"2";"3"
"L8227832256";2025;14030;14;"2";"3";"3";"3"
"L0827842252";2025;46403;46;"2";"2";"2";"2"
"L6827832259";2025;50810;50;"2";"2";"2";"2"
"L0927842254";2025;43040;43;"2";"3";"2";"3"
"L6327832262";2025;45046;45;"2";"2";"2";"2"
"L8227832259";2025;56103;56;"1";"1";"2";"1"
"L9827832257";2025;41026;41;"3";"1";"1";"1"
"L2427842253";2025;38170;38;"1";"2";"2";"2"
"L9927832259";2025;39129;39;"1";"2";"2";"2"
"L0427842259";2025;14061;14;"1";"2";"2";"1"
"L3027842255";2025;51240;51;"2";"3";"3";"2"
"L1627842258";2025;51230;51;"1";"1";"1";"2"
"L1927842258";2025;19094;19;"2";"2";"2";"2"
"L3227842256";2025;27050;27;"1";"2";"2";"2"
"L5727842253";2025;51240;51;"2";"3";"3";"2"
"L2027842260";2025;25001;25;"2";"1";"3";"1"
"L3227842259";2025;41111;41;"1";"2";"3";"2"
"L3527842259";2025;43001;43;"2";"2";"1";"2"
"L8727842251";2025;34041;34;"2";"2";"3";"2"
"L8927842252";2025;41076;41;"2";"2";"2";"2"
"L4927842259";2025;18060;18;"2";"3";"2";"2"
"L7827842258";2025;25029;25;"2";"2";"2";"2"
"L2127852251";2025;21057;21;"1";"2";"1";"1"
"L6827842260";2025;39129;39;"1";"3";"2";"2"
"L8127842258";2025;17040;17;"2";"2";"3";"3"
"L9427842256";2025;41168;41;"1";"1";"2";"1"
"L0727852254";2025;47305;47;"1";"2";"2";"2"
"L6127842262";2025;14106;14;"3";"3";"3";"3"
"L9627842257";2025;12005;12;"2";"2";"2";"1"
